limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month
90000,2,1,2,29,-2,-2,-2,-2,-2,-2,1709,2522,3426,3426,2921,2197,2522,3426,3426,2921,2197,3087,1
330000,2,1,2,44,0,0,2,0,0,0,243621,259517,253863,257535,262753,268145,21400,0,9400,9542,9766,9786,1
70000,1,2,1,31,0,0,0,0,0,0,61177,62076,63806,126005,66451,20200,5300,3500,2154,7800,555,1000,1
150000,2,3,1,43,0,0,0,2,2,0,142811,139652,111868,107702,103112,103246,6000,10700,1600,0,2800,2500,1
160000,2,1,1,28,1,3,2,0,0,0,4529,4269,1170,780,780,0,0,0,0,0,0,0,1
120000,2,2,1,25,2,0,0,2,0,0,17488,19002,20805,18271,18128,16405,3000,3000,0,961,2000,2056,1
160000,2,3,2,29,1,-2,-2,-2,-2,-2,0,0,4150,2065,0,500,0,4150,2065,0,500,0,1
30000,2,2,1,42,2,0,0,0,0,0,5288,6310,8693,11541,13344,15118,1117,2500,3000,2000,2000,553,1
320000,2,3,2,53,-1,-1,-1,-1,0,0,3479,3479,3479,12610,23942,34183,3479,3479,12610,15000,14184,16826,1
20000,2,2,2,22,2,0,0,2,3,2,6655,9711,12450,13949,13437,13082,3200,2900,2000,0,0,4600,1
50000,1,1,1,28,0,0,-2,-2,-2,-2,4545,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,1,2,36,0,0,2,0,-1,-1,14254,16598,15908,16029,6501,0,2890,0,321,6501,0,0,1
80000,2,2,1,49,0,0,0,0,0,0,79545,80932,22320,22765,23393,23470,3708,1364,809,989,930,1216,1
180000,2,1,2,30,2,2,2,2,0,0,14038,16980,16915,17532,18429,20126,3500,500,1200,1500,2000,0,1
740000,2,2,1,35,2,-1,-1,-1,-1,-1,960,8154,1477,15713,8988,25449,8229,1487,15754,9012,25596,7003,1
160000,1,2,2,38,4,3,2,2,3,2,99340,96860,99911,103928,101540,99587,0,5500,6700,0,27,2800,1
140000,1,2,1,37,-1,2,-1,0,-1,-1,2081,991,1982,991,1091,1420,0,1982,0,1091,1420,7351,1
100000,1,2,1,34,2,2,2,0,0,2,84196,74621,64930,58433,50859,40005,2300,2000,4500,3300,0,3500,1
180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,2,51,2,0,0,2,2,2,10728,11751,13247,12737,13732,13362,1504,2000,0,1200,0,494,1
20000,1,2,1,36,1,2,2,0,0,0,5566,6527,6274,6470,7366,8044,1200,0,300,1000,800,0,1
110000,1,2,2,28,0,0,2,0,0,2,10817,10988,8033,7262,9612,6747,3000,0,2000,5000,0,1646,1
80000,2,2,1,32,-1,-1,-1,-1,-1,-1,199,199,199,199,0,22109,199,199,199,0,22109,45352,1
10000,2,2,1,32,0,0,0,0,0,0,4695,5719,6733,7616,7779,8646,1103,1117,1000,286,1000,200,1
340000,1,1,1,49,-2,-2,-2,-2,-2,-2,1689,655,361,301,457,297,655,361,301,457,297,366,1
60000,2,1,2,31,-1,0,-1,2,2,2,2631,3610,855,111,411,261,2000,900,0,300,0,6500,1
170000,2,2,1,45,0,0,0,0,0,2,130668,121100,123414,114180,122332,120270,5900,5800,6000,11600,0,9400,1
60000,1,2,2,26,3,2,0,0,0,0,61014,59473,56912,47513,42945,45648,0,2100,1500,1700,3500,1341,1
80000,1,6,1,41,0,0,0,0,0,-1,165578,153033,133017,19164,3272,11766,4351,3520,1000,3272,11766,1740,1
360000,1,1,2,35,-2,-2,-2,-2,-2,-2,1533,-12,2493,-6,1299,-2,24,2505,0,1305,0,0,1
20000,1,3,2,46,2,3,2,2,2,2,9417,9119,10015,9705,10540,10825,0,1200,0,1000,600,0,1
30000,1,2,3,44,0,0,0,0,0,0,6289,9331,12380,15158,15760,18985,3173,3222,3000,1000,3500,2000,1
10000,1,3,2,36,-1,-1,-1,-1,0,0,576,3100,3629,6260,5990,6520,4009,4011,6260,120,2000,2000,1
260000,2,2,1,36,0,0,0,0,0,0,200593,206178,208601,213025,214931,219001,8500,7000,7508,7500,7595,7000,1
50000,2,2,2,47,2,2,2,2,2,2,43439,44769,43781,45021,28660,27807,2341,0,2554,0,1800,0,1
30000,2,1,1,23,0,0,0,0,0,0,26669,28080,28836,28812,29400,30000,1844,1600,576,588,600,0,1
30000,2,2,1,54,0,0,0,0,0,0,38866,29432,33364,30149,27028,29261,2000,4501,2396,4000,3076,1068,1
40000,2,2,1,33,1,2,2,2,2,2,23734,24644,25749,26127,26401,25839,1600,1800,1100,1000,0,2300,1
170000,2,2,1,42,-1,-1,-1,-1,-1,-1,1085,326,326,326,326,326,326,326,326,326,326,326,1
180000,1,2,2,31,0,0,-1,-1,-1,-1,6221,3571,4333,3334,3334,3334,1000,4337,3334,3334,3334,3334,1
30000,2,3,1,42,0,0,0,2,2,2,21969,23306,27851,27098,29866,29276,1706,5251,0,3519,0,1368,1
50000,2,3,1,49,0,0,0,0,0,-2,49195,48496,49412,49590,0,0,47000,2000,1000,0,0,0,1
80000,2,2,2,49,-1,-1,-1,-1,-1,0,390,390,390,390,780,390,390,390,390,780,0,390,1
200000,1,1,1,28,-1,-1,-1,-1,-1,-1,1867,994,2058,1546,2215,1828,997,2064,1550,2229,1833,808,1
90000,1,2,1,41,1,2,0,0,0,2,86699,84423,86173,87942,92756,91146,0,4008,4100,7200,0,3271,1
210000,1,2,1,45,-1,-1,-1,-1,-1,-1,1792,4339,4049,345,650,3217,4369,4049,348,650,3217,3912,1
70000,1,2,1,44,1,2,2,2,2,2,54297,52837,56581,55084,56071,59008,0,5200,0,2500,4000,0,1
190000,1,2,2,40,2,2,2,2,2,2,149411,145613,156765,159386,161870,165725,0,15000,6600,6500,6500,7000,1
180000,2,1,2,33,2,2,2,2,2,2,118656,125175,126899,127336,125273,134210,10000,5200,4000,1500,11000,1000,1
10000,1,3,2,28,2,0,0,-1,-1,0,6302,6390,0,1170,9956,9992,1000,1600,1170,9956,282,91,1
280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,0,26330,6880,797,4898,0,26330,6880,797,4898,3680,1
140000,1,2,2,44,0,0,0,0,0,0,85119,86901,89583,90432,92332,94197,3153,4126,3231,3351,3400,3494,1
30000,2,1,2,22,-1,-1,2,0,0,0,14885,16579,17498,25032,25626,27191,1939,1500,8213,1000,2000,3200,1
300000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,2,23,3,2,2,2,0,0,22613,21957,24482,24693,25283,27367,0,3200,910,1000,2500,0,1
70000,1,1,2,27,-1,3,2,0,0,-1,4168,3942,1929,2870,1435,3047,0,0,1980,0,3047,0,1
270000,2,3,1,37,-1,-1,-1,-1,-1,-1,384,2197,186,0,173,0,2197,186,0,173,0,433,1
90000,2,3,2,27,2,0,0,0,0,0,92290,90719,39902,39200,38531,32991,4183,1600,1280,1310,1432,1088,1
200000,1,1,2,37,2,2,2,2,2,2,157131,166590,168386,164182,169029,172084,13500,6000,0,7500,6000,4000,1
130000,2,1,2,30,-1,-1,-1,-1,-1,0,1493,1492,1310,1310,2046,1574,1492,1310,1310,2046,574,1995,1
150000,2,1,2,36,0,0,0,0,0,2,127204,247984,125502,129589,133145,139322,5900,5000,6163,7200,10500,4900,1
20000,1,3,2,48,0,0,2,2,0,0,13543,16434,17452,16879,17059,17263,3132,1577,0,757,628,700,1
110000,1,2,1,45,0,0,2,0,0,0,112987,110899,111642,109584,50281,49373,7000,4000,2975,22000,1726,6000,1
40000,1,2,1,38,2,2,2,2,2,2,33152,33623,34773,33917,36704,40404,1300,2000,0,3500,4471,0,1
70000,2,1,2,25,2,0,0,0,0,0,5730,7625,9484,11317,13125,14742,2000,2000,2000,2000,2000,2000,1
50000,1,2,2,28,1,2,2,2,0,0,9500,7913,9572,9281,8835,9038,0,1800,0,400,350,400,1
110000,1,1,2,25,2,0,0,0,2,0,109887,99030,89317,80674,79311,81246,3500,6748,5700,0,3200,5700,1
50000,1,2,1,36,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
20000,1,2,1,40,1,2,0,0,0,0,20138,19531,18867,19253,20003,19470,0,1146,532,900,781,0,1
180000,2,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
290000,2,1,1,35,-2,-2,-2,-1,0,0,0,0,0,2262,5205,8114,0,0,2262,3000,3000,0,1
180000,2,2,2,42,2,2,2,2,2,2,50420,51818,52372,52917,54123,55176,2500,2000,2000,2200,2100,2200,1
180000,2,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,800,1
100000,2,1,1,39,0,0,0,2,2,2,2998,3885,7298,7032,7913,7642,1100,3500,0,1000,0,5000,1
70000,2,3,1,48,1,2,0,0,0,0,9518,9217,10557,11576,12383,13180,0,1500,1200,1000,1000,500,1
190000,1,1,1,50,2,2,2,2,2,2,69518,71443,72413,73366,74830,76237,3500,2600,2600,2650,2650,3000,1
160000,1,2,2,37,1,2,2,0,0,0,99793,101325,98706,90457,90588,92533,4300,0,4200,3238,3400,3550,1
50000,1,2,1,40,0,0,2,2,2,2,42511,46526,46831,50799,50540,48700,5000,2175,5520,2000,302,2000,1
80000,2,2,1,24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248,1
200000,2,2,2,36,0,0,0,0,0,0,199278,201725,203794,189024,191803,195044,7279,8679,6300,6000,6000,22001,1
240000,1,2,2,28,-1,-1,-1,-1,-1,-1,4882,5205,2747,4594,4092,4361,5220,2773,4614,4104,4374,2443,1
80000,2,2,2,29,0,0,0,2,2,0,59520,60492,62160,64714,62420,62990,2753,3438,4400,0,2400,9974,1
50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1
180000,2,1,2,31,4,4,4,3,2,2,83020,84654,82852,81162,79958,178148,3500,0,0,0,100000,0,1
130000,1,3,2,43,1,-1,-1,-2,-1,-1,1018,6377,-2,935,4985,1212,6433,2,937,4990,1215,9546,1
70000,1,1,2,31,1,2,2,0,0,0,65779,34480,33632,35747,38981,43331,3000,0,3000,4000,5000,0,1
20000,1,2,2,35,0,0,0,0,0,0,19600,19694,19945,20051,19472,19830,1312,1363,1249,1000,2000,1000,1
20000,1,3,2,43,0,0,0,0,0,0,15921,16930,17954,18966,19404,19962,1280,1304,1316,754,931,463,1
20000,1,2,2,23,3,2,2,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1
10000,2,2,2,21,0,0,0,-1,-1,-2,8660,9756,8560,780,0,0,1800,1300,800,0,1900,0,1
80000,1,1,2,28,-2,-2,-2,-2,-2,-2,8598,9467,-270,3697,9455,4144,9467,0,3967,9455,5000,2900,1
50000,1,2,2,29,3,2,2,0,0,0,49747,51075,43662,18115,17300,17947,2500,14,2000,1000,1500,1500,1
110000,1,2,2,28,2,2,2,2,2,0,109241,111541,113676,114223,110876,107710,5600,5400,4000,0,4000,3700,1
160000,1,2,1,37,2,-1,-1,-1,-1,-1,833,833,833,833,833,833,833,833,833,833,833,833,1
420000,2,1,1,45,2,0,0,0,0,0,412289,414634,409078,412057,402926,373095,16272,17029,15514,15056,13707,14128,1
20000,1,3,2,24,2,0,0,2,2,2,8295,9310,12130,11644,12250,11910,1160,2980,0,1100,0,1000,1
120000,2,2,1,41,0,0,0,0,0,0,118131,116607,108720,92649,89533,89204,4211,3710,3184,3200,3200,3133,1
40000,2,2,2,23,2,2,2,0,0,0,33313,34086,33239,33938,34694,35389,1600,0,1250,1300,1270,2800,1
180000,1,2,2,32,-1,-1,-1,-1,-1,-1,1071,1671,1981,4241,4542,5261,1671,1981,4241,4542,5261,4731,1
20000,2,2,1,40,0,0,0,0,0,0,14492,15304,16035,16517,16781,17142,1349,1080,562,500,456,218,1
200000,1,2,1,43,2,3,2,2,2,2,94529,92126,94772,92368,101837,103764,0,5000,0,12000,3700,0,1
160000,2,1,1,33,-1,2,2,-2,-2,-1,7845,2956,3161,600,65000,2206,0,3161,0,65000,2206,339,1
360000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,1,1,1,45,1,-1,-1,-2,-2,-2,0,479,0,0,0,0,479,0,0,0,0,0,1
30000,2,3,2,23,2,2,2,0,0,2,27588,30354,29150,26731,29273,29887,3540,73,1418,4499,1200,0,1
60000,1,1,2,28,1,-1,0,0,2,2,0,3132,3144,3638,3436,22219,3132,1053,547,0,19000,0,1
50000,2,2,2,42,0,0,0,0,0,0,51521,46015,15057,19825,4264,3690,1451,13609,13327,250,1000,700,1
50000,1,3,1,49,1,2,2,2,2,2,49206,51097,50011,53469,50337,46903,3000,0,5000,2005,0,4000,1
50000,2,3,2,28,0,0,0,0,0,0,52775,54397,55328,42511,31032,34510,2500,2000,2000,5000,4000,3000,1
400000,2,1,1,39,0,-1,-1,-1,0,-1,1991,2920,1721,2018,446,1068,2920,2500,2018,0,1068,0,1
300000,1,1,2,26,2,2,2,0,0,2,273138,279307,273333,277270,284915,286837,12000,0,10000,12180,10000,10817,1
240000,1,2,1,38,2,2,-1,-1,0,0,7123,6848,836,2508,1672,836,836,836,2508,0,0,563,1
90000,2,2,2,23,0,0,0,0,0,0,90508,89618,75342,71668,49358,50296,3432,3615,3511,2500,2000,1850,1
120000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
120000,2,1,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,2,3,2,28,1,3,6,5,4,3,19109,23788,23154,22520,21596,20962,5000,0,0,0,0,0,1
140000,1,1,2,28,0,0,0,0,0,0,135648,138049,99274,100878,102984,106628,5247,3213,2857,2963,4566,1969,1
50000,2,2,1,53,0,0,0,0,0,0,36997,36927,34929,31874,28993,29409,1607,2010,1505,1001,2007,2007,1
20000,1,2,2,39,-1,0,0,2,0,0,18646,17746,19953,19183,17703,12100,2000,3200,0,0,1100,0,1
80000,2,2,1,26,0,0,2,4,3,2,32183,34454,39559,38640,37721,39965,2820,6000,0,0,3000,0,1
280000,2,2,1,39,2,3,2,2,2,2,186838,190570,194189,189806,201410,205479,8000,8000,0,14500,7300,7500,1
60000,2,2,2,38,0,0,0,0,0,-1,13138,22389,16586,5516,16378,2670,20000,5000,3000,16000,3000,980,1
50000,2,2,1,37,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
50000,1,2,2,23,2,2,2,2,2,2,29509,30741,31438,31924,32566,33081,2000,1500,1300,1300,1200,1500,1
200000,2,2,1,45,0,0,0,0,0,0,193641,121830,122181,121888,66771,65495,4543,5000,4500,3100,3000,1300,1
120000,1,2,2,41,1,2,0,0,-1,-1,121988,90063,27941,11990,390,390,0,1600,1000,390,390,0,1
30000,2,3,2,24,2,0,0,2,2,0,30279,30428,30485,31012,30402,30195,1500,2700,1300,0,1117,1353,1
90000,1,2,2,27,2,0,0,0,-2,-2,2542,3556,4490,0,0,0,1066,1000,0,0,0,0,1
270000,2,2,1,40,0,0,0,0,0,0,26183,24181,19543,17160,14818,12702,1826,1469,514,581,612,312,1
50000,2,2,1,31,0,0,0,0,0,0,46512,47716,49675,30929,30078,29170,1974,4406,1061,1073,1046,1047,1
130000,1,1,2,27,-1,-1,-1,-1,0,-1,326,326,326,2400,1075,1650,326,326,2400,0,1650,652,1
20000,1,2,1,46,0,0,3,2,0,0,8168,12309,11834,11180,780,1170,4600,0,0,0,0,930,1
100000,2,2,1,29,0,0,0,2,2,2,73742,75216,82006,84044,84532,80828,2700,8000,4304,3000,0,3000,1
60000,2,2,1,32,1,2,0,0,0,0,61291,57946,59534,60615,30592,28656,0,3120,3050,1136,1200,1206,1
50000,2,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,2,1,41,1,2,2,2,0,0,19951,19314,20526,19360,19660,6000,0,2976,0,500,120,780,1
140000,2,1,2,25,-1,0,0,-2,-2,-2,2229,15985,0,0,0,0,15980,0,0,0,0,0,1
130000,2,2,2,28,0,0,0,0,0,0,120208,111999,114413,116721,117795,120511,5500,5700,5692,4500,4850,3800,1
150000,1,2,1,40,0,0,0,0,0,-2,142326,145231,150145,150500,0,0,4500,6114,3500,0,0,0,1
20000,1,3,1,47,0,0,2,2,2,2,7384,9356,9400,10085,9785,10481,2108,352,837,0,855,0,1
60000,2,2,1,30,1,2,0,0,2,2,14135,13616,16065,18092,17504,19216,0,3000,2300,0,2000,0,1
50000,2,2,2,32,0,0,2,2,2,2,41114,44131,43121,45795,44929,48179,4000,0,3400,0,4000,0,1
190000,2,1,2,41,-1,-1,-1,-1,-1,-1,28204,0,16500,0,26854,554,0,16500,0,26854,500,0,1
80000,2,2,1,42,0,0,0,0,0,2,18172,19559,20437,26591,28350,27758,2000,1500,6500,2200,0,1100,1
20000,2,2,1,48,1,-2,-2,-2,-2,-1,0,0,0,0,0,1473,0,0,0,0,1473,930,1
20000,1,2,2,29,0,0,0,0,0,-2,3785,4871,7817,7977,0,0,1154,3100,160,0,0,0,1
20000,1,2,2,33,0,0,0,0,0,-1,8488,10179,11901,11901,9336,9054,2000,2000,0,0,9054,2000,1
30000,2,2,2,29,1,2,0,0,0,2,16493,15545,16557,16857,18121,18375,0,1275,575,1539,700,0,1
30000,2,2,2,47,2,2,2,2,2,2,16039,17080,17302,17521,17893,18252,1600,800,800,800,800,0,1
210000,1,2,1,34,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
220000,2,2,2,30,1,2,0,0,0,0,5627,5391,6442,7458,8177,111816,0,1300,1281,1000,103860,4346,1
130000,2,3,2,24,2,2,3,2,2,2,49583,53275,51960,49723,47120,46188,5100,0,0,4500,0,1500,1
260000,2,1,1,52,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,1
50000,2,2,1,40,0,0,0,0,0,0,31934,32711,34061,32672,32479,33431,2000,3000,3000,3000,2000,1000,1
180000,1,2,1,41,-1,-1,-1,-1,-1,-1,859,1811,1335,366,1811,1828,1811,1335,366,1811,1828,366,1
240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1
190000,2,3,1,41,2,0,0,2,0,0,185738,187764,100526,94909,94804,94007,7762,7700,0,3545,3386,3575,1
60000,1,2,2,40,0,0,0,0,0,0,58123,53604,54851,55742,27333,27615,2000,2500,2500,1000,1100,1100,1
50000,2,3,1,45,0,0,0,0,0,0,4151,5162,6184,7194,7336,7490,1088,1110,1120,262,272,273,1
80000,1,2,2,27,1,2,2,2,2,2,63467,66811,68247,68531,69808,70544,5000,3100,2000,3000,2000,4000,1
310000,2,2,2,36,0,0,0,0,0,0,298221,303251,270591,252989,225814,231165,10500,9672,8826,8100,9000,8619,1
230000,2,3,2,42,1,-2,-1,-1,-1,-1,0,0,324,0,2600,3007,0,324,0,2600,3407,200,1
90000,1,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,3,1,47,2,2,0,0,2,0,25280,24589,26160,29927,29336,29820,0,2000,4200,0,1100,1100,1
50000,2,2,2,29,0,0,0,0,-2,-2,47411,19817,15688,0,0,0,1300,1210,0,0,0,0,1
50000,2,3,2,23,2,2,0,0,0,2,7285,7022,7887,8898,9565,9267,0,1138,1149,816,0,1710,1
10000,2,3,1,51,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
70000,2,2,1,34,2,2,2,2,2,2,16965,17398,18310,18611,18966,19403,1000,1500,900,800,900,2000,1
30000,2,3,2,50,-1,-1,2,-1,-1,-2,178,1860,940,1110,0,0,1860,0,1110,0,0,0,1
50000,2,1,2,26,2,0,0,0,0,2,10622,11642,12635,15403,16657,16240,1500,1500,3000,1500,0,3000,1
150000,2,2,1,30,-1,-1,2,-1,-1,-1,696,1392,696,696,873,1392,1392,0,696,873,1392,696,1
140000,2,2,1,44,0,0,0,0,0,0,127254,109717,81545,81454,60176,79728,6050,3700,2000,3000,20000,1500,1
80000,1,2,1,34,2,2,2,0,0,0,81882,81814,78353,78814,49062,48764,3650,0,3328,1888,1787,1960,1
180000,2,1,2,27,-1,-1,-1,-1,-1,-1,641,1812,5307,28004,957,0,1812,5347,28004,957,0,455,1
10000,2,2,1,53,0,0,0,-2,-2,-2,9269,10400,0,0,0,0,1400,0,0,0,0,0,1
500000,1,2,1,49,-1,-1,2,-1,-1,-1,1460,5594,5334,1911,1774,5351,5334,25,1920,1783,5377,237,1
30000,1,2,2,24,-1,-1,-1,0,0,-2,390,390,780,780,0,0,390,780,0,0,0,0,1
30000,2,3,1,42,0,0,0,0,0,0,75112,24530,13375,2592,30094,29147,1371,1210,1000,30000,1046,1390,1
230000,2,2,2,26,-1,-1,-1,4,3,2,8328,0,600,600,300,150,0,600,0,0,0,686,1
360000,2,3,1,53,-2,-2,-2,-2,-2,-2,0,208,2489,786,0,486,208,2489,786,0,486,150,1
290000,1,2,2,30,2,2,0,0,0,2,270131,213484,197238,202680,133478,131024,0,9000,10500,17000,0,3500,1
100000,1,1,1,60,0,0,0,0,0,0,101761,101801,101863,101729,98103,99521,3856,3919,3986,3865,3760,3863,1
150000,2,2,1,42,1,-2,-2,-1,-1,-1,0,0,0,11068,0,189,0,0,11068,0,189,3307,1
90000,2,3,2,38,1,2,2,2,-2,-2,8144,7102,1170,0,0,0,2034,0,0,0,0,0,1
210000,2,3,2,36,1,-1,-1,-2,-1,-1,0,4866,0,0,5916,0,4866,0,0,5916,0,0,1
250000,2,1,1,40,-1,-1,-1,0,-1,-1,326,326,652,326,326,326,326,652,0,326,326,326,1
80000,1,1,2,34,2,2,2,2,2,2,61231,62423,63827,64682,65614,67007,2800,3000,2500,2600,2600,2600,1
100000,1,2,1,44,2,2,2,2,3,2,59586,60842,61749,65130,63816,65011,2800,2500,5000,0,2400,2400,1
150000,2,1,1,29,-1,-1,-1,-1,-1,0,598,3188,33850,4625,1035,520,3188,33850,4625,1035,0,0,1
200000,2,2,1,43,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,1
160000,2,1,1,29,-1,-1,-2,-1,-1,-1,1778,0,0,150,150,989,0,0,150,150,989,0,1
120000,2,3,1,46,-1,-1,-2,-2,-2,-2,4940,0,0,0,0,0,0,0,0,0,0,0,1
200000,2,2,2,36,-1,-1,-1,-1,-1,-1,694,2695,660,2315,1290,5745,2721,660,2315,1290,5745,0,1
170000,2,1,2,40,-2,-2,-2,-2,-2,-2,0,0,1980,0,280,280,0,1980,0,280,280,1111,1
40000,2,2,1,36,2,2,2,2,0,0,7129,8850,9733,9375,6003,2435,3147,1172,0,500,1015,1000,1
50000,1,3,2,42,-1,-1,2,2,2,-1,550,1974,1250,1400,700,550,1974,0,700,0,550,1100,1
220000,2,2,2,29,0,0,0,0,0,0,36106,33494,29518,29569,28587,21201,3000,3000,6000,5000,1136,10000,1
50000,2,2,2,26,0,0,0,0,0,0,8056,5997,5602,6478,5453,2261,1500,1500,1011,1000,1000,1000,1
20000,1,2,2,35,4,3,2,2,2,2,17936,17368,16792,18013,17583,18998,0,0,1500,0,1708,0,1
150000,2,1,2,31,2,-1,-1,-1,-1,-1,390,390,390,4825,5202,780,390,390,4825,5202,780,0,1
20000,1,2,2,24,2,2,4,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,1
80000,1,1,2,33,2,2,2,2,2,2,67206,65537,69361,67647,72524,74068,0,5500,0,6000,3000,0,1
50000,2,1,2,27,0,0,0,0,0,0,4950,5924,4766,5652,5772,4392,1068,1114,1000,120,0,0,1
140000,1,2,1,48,-1,-1,2,0,0,-2,1600,5012,4739,4739,0,0,5012,0,0,0,0,2770,1
140000,2,1,1,37,0,0,2,2,2,2,124375,133384,135691,137675,135371,138455,11000,6000,5700,0,5500,5000,1
70000,1,2,2,39,0,0,0,0,0,0,120766,55164,41549,31966,31071,30476,4000,2000,1500,1200,1500,1500,1
90000,1,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,2,29,2,2,2,2,2,2,30715,29923,32700,28768,29639,28629,0,3304,4,2230,0,2009,1
20000,1,2,2,37,1,2,0,0,0,0,14440,13916,15376,18075,18830,20423,0,2000,3000,1000,2000,0,1
100000,2,2,2,56,0,0,2,0,0,0,97549,102864,98969,70352,68186,68538,9300,0,2500,2700,2700,2600,1
60000,2,2,2,24,1,-1,3,2,0,-1,0,948,948,632,316,316,948,0,0,0,316,782,1
160000,1,2,1,66,2,2,2,2,2,2,67771,69535,70848,71739,73090,74490,3400,3000,2600,2600,2700,2800,1
10000,2,3,1,41,-1,-1,2,0,-1,-1,780,780,780,390,390,780,1473,0,0,390,780,0,1
280000,1,2,1,34,0,0,0,0,0,0,126305,128888,123909,124078,124489,114110,4728,4700,4210,4455,4109,4000,1
220000,2,1,1,60,2,2,2,2,2,0,19024,20424,19798,21468,20986,22469,2000,0,2000,0,2000,2000,1
60000,2,1,2,31,0,0,0,0,2,0,32632,34099,35525,38820,38066,39681,2000,2000,3900,0,2400,1500,1
160000,2,2,2,29,0,0,-1,-1,-1,-1,36134,21827,421,421,2876,1949,21000,421,421,2876,1949,8090,1
50000,2,3,1,46,2,0,0,2,2,0,25706,25040,25376,23845,21691,20426,1434,2456,784,0,778,573,1
50000,2,2,1,50,0,0,0,0,0,0,48926,45156,27762,19238,15585,15892,2036,1243,3991,712,715,582,1
20000,2,2,2,25,0,0,0,0,0,0,7561,8576,9621,10485,10700,10922,1144,1189,1053,268,277,358,1
210000,1,1,2,40,-1,-1,-1,-1,-1,-1,1535,2652,179,1326,1326,1326,2652,179,1326,1326,1326,4182,1
420000,2,3,2,27,-2,-2,-1,0,0,0,1486,-3341,116659,119808,122181,130976,2679,120000,5003,5000,10979,5016,1
40000,2,2,2,23,2,2,2,0,0,0,8160,9197,9895,11420,12723,14360,1327,1000,2000,1500,2000,0,1
50000,2,3,2,39,2,2,0,0,2,0,20039,19369,16586,18696,18100,18475,0,1280,2390,0,816,688,1
80000,2,1,2,24,0,0,0,2,0,0,4711,5737,8818,8471,8644,8820,1266,3347,0,173,176,180,1
30000,1,2,2,39,2,4,3,2,2,4,25999,25305,24624,23930,28807,27781,0,0,0,5288,0,0,1
50000,2,2,2,24,1,2,0,0,0,0,48861,48082,48614,26667,26036,26850,2000,2233,1083,1100,1400,3000,1
20000,1,2,2,24,2,2,2,2,0,0,5266,6026,15855,16295,17023,17388,1000,10000,1000,1000,639,2822,1
100000,1,1,1,51,2,2,2,2,2,2,87603,93461,95022,95972,98283,97819,8200,4000,3400,4000,1600,2000,1
20000,2,2,2,22,-1,0,0,-1,-1,-2,11999,3617,4165,6323,0,0,1062,1000,10488,0,0,0,1
10000,1,2,2,23,0,0,-1,0,0,0,5583,8959,4408,9071,9038,5005,5000,7000,5000,5000,1000,10000,1
50000,2,3,1,35,2,2,4,3,2,0,48115,53019,51924,50794,49376,50185,6000,0,1,1,1915,2000,1
210000,1,1,1,39,-2,-2,-2,-1,-1,-2,980,0,650,3446,0,0,0,650,3446,0,0,0,1
10000,1,2,1,58,2,2,2,2,2,0,8857,9964,9654,10348,10044,10009,1400,0,1000,0,515,344,1
50000,2,2,1,47,2,0,0,2,2,2,10992,12047,15257,15410,15917,15514,1540,3750,700,900,0,600,1
